1007, 8460175, 1, 0, 0
2002, 8798402, 1, 0, 0
3006, 8367559, 1, 0, 0
4001, 8878146, 1, 0, 0
5004, 8720433, 1, 0, 0
6000, 8367551, 1, 0, 0
7003, 9458913, 1, 0, 0
8008, 8367809, 1, 0, 0
9002, 9468442, 1, 0, 0
10006, 8428188, 1, 0, 0
11002, 9132520, 1, 0, 0
12005, 9033313, 1, 0, 0
13009, 8882716, 1, 0, 0
14004, 9293947, 1, 0, 0
15007, 8357981, 1, 0, 0
16000, 9931051, 1, 0, 0
17006, 8663678, 1, 0, 0
18001, 8958128, 1, 0, 0
19005, 9044390, 1, 0, 0
20000, 9292258, 1, 0, 0
21003, 9033091, 1, 0, 0
22007, 8581928, 1, 0, 0
23002, 9379812, 1, 0, 0
24006, 8367828, 1, 0, 0
25001, 9746815, 1, 0, 0
26004, 8428063, 1, 0, 0
27000, 9664359, 1, 0, 0
28011, 8787347, 1, 0, 0
29005, 9374139, 1, 0, 0
30002, 8743767, 1, 0, 0
31005, 9198573, 1, 0, 0
32001, 9050425, 1, 0, 0
33017, 8828387, 1, 0, 0
34007, 9520910, 1, 0, 0
35003, 8367784, 1, 0, 0
36006, 9370694, 1, 0, 0
37001, 8958132, 1, 0, 0
38006, 8806591, 1, 0, 0
39000, 9379871, 1, 0, 0
40005, 8368185, 1, 0, 0
41021, 9497916, 1, 0, 0
42002, 8835071, 1, 0, 0
43008, 8592948, 1, 0, 0
44004, 10162199, 1, 0, 0
45005, 8332102, 1, 0, 0
46000, 9953211, 1, 0, 0
47004, 8571565, 1, 0, 0
48001, 9146788, 1, 0, 0
49010, 9430535, 1, 0, 0
50006, 8651211, 1, 0, 0
51001, 9571028, 1, 0, 0
52005, 8952485, 1, 0, 0
53025, 8790355, 1, 0, 0
54003, 9883134, 1, 0, 0
55007, 8357763, 1, 0, 0
56003, 9390861, 1, 0, 0
57006, 9033689, 1, 0, 0
58001, 8647574, 1, 0, 0
59005, 9559442, 1, 0, 0
60000, 8357900, 1, 0, 0
61004, 10353369, 1, 0, 0
62007, 8351453, 1, 0, 0
63002, 8878483, 1, 0, 0
64006, 9381585, 1, 0, 0
65001, 8357991, 1, 0, 0
66013, 9914305, 1, 0, 0
67000, 8364159, 1, 0, 0
68003, 9733363, 1, 0, 0
69006, 9198711, 1, 0, 0
70002, 8367677, 1, 0, 0
71005, 9733471, 1, 0, 0
72001, 8367649, 1, 0, 0
73004, 9283748, 1, 0, 0
74007, 9033364, 1, 0, 0
75003, 8510874, 1, 0, 0
76006, 9925295, 1, 0, 0
77001, 8357563, 1, 0, 0
78009, 9592626, 1, 0, 0
79000, 8846809, 1, 0, 0
80004, 8581577, 1, 0, 0
81007, 10024381, 1, 0, 0
82002, 8879063, 1, 0, 0
83013, 9535991, 1, 0, 0
84001, 8976015, 1, 0, 0
85004, 8498876, 1, 0, 0
86000, 9854277, 1, 0, 0
87003, 8357933, 1, 0, 0
88008, 9044551, 1, 0, 0
89002, 8958299, 1, 0, 0
90013, 9443559, 1, 0, 0
91001, 8819346, 1, 0, 0
92008, 8602637, 1, 0, 0
93008, 9513655, 1, 0, 0
94004, 8367430, 1, 0, 0
95007, 9370437, 1, 0, 0
96003, 8889315, 1, 0, 0
97006, 8796264, 1, 0, 0
98000, 9379748, 1, 0, 0
99005, 8367843, 1, 0, 0
100000, 9292148, 1, 0, 0
101003, 8953115, 1, 0, 0
102015, 8799384, 1, 0, 0
103002, 9483362, 1, 0, 0
104006, 8368090, 1, 0, 0
105001, 9206594, 1, 0, 0
106004, 8874215, 1, 0, 0
107010, 8979801, 1, 0, 0
108003, 9541598, 1, 0, 0
109006, 8358013, 1, 0, 0
110015, 9001859, 1, 0, 0
111004, 9791354, 1, 0, 0
112001, 8591262, 1, 0, 0
113004, 9199101, 1, 0, 0
114007, 9369903, 1, 0, 0
115003, 9133268, 1, 0, 0
116006, 9198584, 1, 0, 0
117001, 8428484, 1, 0, 0
118005, 9938110, 1, 0, 0
119000, 8722990, 1, 0, 0
120005, 8731009, 1, 0, 0
121007, 10333142, 1, 0, 0
122002, 9292372, 1, 0, 0
123006, 8730751, 1, 0, 0
124001, 10247481, 1, 0, 0
125004, 8427739, 1, 0, 0
126000, 9854427, 1, 0, 0
127003, 8720693, 1, 0, 0
128006, 8645441, 1, 0, 0
129002, 9480687, 1, 0, 0
130005, 8358258, 1, 0, 0
131017, 9914640, 1, 0, 0
132004, 8580485, 1, 0, 0
133019, 8979956, 1, 0, 0
134003, 9456041, 1, 0, 0
135006, 8358114, 1, 0, 0
136001, 10354907, 1, 0, 0
137005, 8437393, 1, 0, 0
138000, 8800192, 1, 0, 0
139004, 9210056, 1, 0, 0
140008, 8357792, 1, 0, 0
141002, 9652220, 1, 0, 0
142007, 8437448, 1, 0, 0
143001, 9469072, 1, 0, 0
144005, 8953721, 1, 0, 0
145001, 8583720, 1, 0, 0
146004, 9639709, 1, 0, 0
147000, 8368138, 1, 0, 0
148012, 9919145, 1, 0, 0
149006, 8565065, 1, 0, 0
150002, 9479980, 1, 0, 0
151004, 9639482, 1, 0, 0
152008, 8357635, 1, 0, 0
153004, 9855329, 1, 0, 0
154007, 8357725, 1, 0, 0
155003, 9133303, 1, 0, 0
156006, 8796092, 1, 0, 0
157001, 9122343, 1, 0, 0
158005, 9381275, 1, 0, 0
159000, 8358058, 1, 0, 0
160003, 9283901, 1, 0, 0
161007, 8806704, 1, 0, 0
162020, 8957273, 1, 0, 0
163006, 9390325, 1, 0, 0
164001, 9559609, 1, 0, 0
165004, 9548644, 1, 0, 0
166000, 8510698, 1, 0, 0
167003, 9283793, 1, 0, 0
168006, 8720390, 1, 0, 0
169002, 8889359, 1, 0, 0
170005, 8796257, 1, 0, 0
171017, 9197811, 1, 0, 0
172004, 9219116, 1, 0, 0
173007, 9033392, 1, 0, 0
174003, 9480113, 1, 0, 0
175006, 9733404, 1, 0, 0
176017, 9359710, 1, 0, 0
177005, 8737734, 1, 0, 0
178000, 9292864, 1, 0, 0
179003, 8873566, 1, 0, 0
180007, 9651539, 1, 0, 0
181002, 8878304, 1, 0, 0
182006, 8807023, 1, 0, 0
183000, 9746334, 1, 0, 0
184004, 8357989, 1, 0, 0
185007, 10032267, 1, 0, 0
186003, 8727088, 1, 0, 0
187006, 8874115, 1, 0, 0
188002, 9663998, 1, 0, 0
189005, 8358068, 1, 0, 0
190016, 9809750, 1, 0, 0
191004, 8898152, 1, 0, 0
192007, 8953222, 1, 0, 0
193003, 9663869, 1, 0, 0
194005, 9733207, 1, 0, 0
195000, 8723147, 1, 0, 0
196005, 9381470, 1, 0, 0
197008, 8645312, 1, 0, 0
198002, 9842635, 1, 0, 0
199007, 8963987, 1, 0, 0
200001, 9039288, 1, 0, 0
201005, 9470288, 1, 0, 0
202000, 8358243, 1, 0, 0
203003, 10024537, 1, 0, 0
204008, 9044562, 1, 0, 0
205009, 8486494, 1, 0, 0
206005, 10158908, 1, 0, 0
207001, 8367118, 1, 0, 0
208004, 9199098, 1, 0, 0
209000, 8969116, 1, 0, 0
210004, 8428143, 1, 0, 0
211007, 9548313, 1, 0, 0
212003, 8368184, 1, 0, 0
213006, 10440752, 1, 0, 0
214000, 9292233, 1, 0, 0
215004, 8728894, 1, 0, 0
216008, 9035448, 1, 0, 0
217004, 8367505, 1, 0, 0
218007, 10228880, 1, 0, 0
219002, 8357630, 1, 0, 0
220006, 9744273, 1, 0, 0
221000, 9122312, 1, 0, 0
222004, 8358217, 1, 0, 0
223008, 10563345, 1, 0, 0
224003, 8358015, 1, 0, 0
225007, 9209977, 1, 0, 0
226001, 9843260, 1, 0, 0
227005, 8498989, 1, 0, 0
228000, 9390730, 1, 0, 0
229004, 8873551, 1, 0, 0
230022, 9171085, 1, 0, 0
231002, 9246994, 1, 0, 0
232006, 8356031, 1, 0, 0
233000, 10354283, 1, 0, 0
234005, 8367979, 1, 0, 0
235008, 9198766, 1, 0, 0
236004, 9217861, 1, 0, 0
237007, 9458329, 1, 0, 0
238001, 9122674, 1, 0, 0
239006, 9050621, 1, 0, 0
240000, 9033276, 1, 0, 0
241003, 10333541, 1, 0, 0
242007, 10036275, 1, 0, 0
243017, 9013944, 1, 0, 0
244005, 9060393, 1, 0, 0
245001, 9050169, 1, 0, 0
246004, 9733445, 1, 0, 0
247008, 9651248, 1, 0, 0
248002, 9040051, 1, 0, 0
249019, 9156996, 1, 0, 0
250002, 9632203, 1, 0, 0
251006, 8499622, 1, 0, 0
252000, 11423426, 1, 0, 0
253004, 8510006, 1, 0, 0
254007, 9640861, 1, 0, 0
255002, 10804948, 1, 0, 0
256006, 8367626, 1, 0, 0
257000, 10922135, 1, 0, 0
258005, 8368445, 1, 0, 0
259044, 10710088, 1, 0, 0
260002, 9771879, 1, 0, 0
261024, 8879727, 1, 0, 0
262000, 15493613, 1, 0, 0
263004, 8358896, 1, 0, 0
264000, 9050776, 1, 0, 0
265002, 11387603, 1, 0, 0
266006, 8358435, 1, 0, 0
267001, 12281440, 1, 0, 0
268004, 8428822, 1, 0, 0
269036, 10631748, 1, 0, 0
270003, 9206778, 1, 0, 0
271006, 8796824, 1, 0, 0
272000, 12738144, 1, 0, 0
273004, 8656369, 1, 0, 0
274007, 9370823, 1, 0, 0
275003, 9571784, 1, 0, 0
276010, 8603175, 1, 0, 0
277001, 10882510, 1, 0, 0
278005, 8368773, 1, 0, 0
279000, 9941828, 1, 0, 0
280003, 9734041, 1, 0, 0
281008, 8368312, 1, 0, 0
282002, 11973042, 1, 0, 0
283005, 8358334, 1, 0, 0
284000, 12754059, 1, 0, 0
285010, 9801537, 1, 0, 0
286005, 9386730, 1, 0, 0
287001, 18089055, 1, 0, 0
288004, 8428311, 1, 0, 0
289015, 9720555, 1, 0, 0
290002, 13151555, 1, 0, 0
291004, 11013748, 1, 0, 0
292008, 9284638, 1, 0, 0
293003, 9664413, 1, 0, 0
294006, 9115922, 1, 0, 0
295001, 10354821, 1, 0, 0
296005, 9560326, 1, 0, 0
297014, 9793999, 1, 0, 0
298022, 10831608, 1, 0, 0
299007, 9285609, 1, 0, 0
300001, 10574772, 1, 0, 0
